"player_id","full_name","price_af","pricechgavg","pricechg50","pricechg75","pricechg100","pricechg120","season","round_id"
"CD_I290826","Jamie Cripps",69400,-1100,-2600,-600,1500,3100,2024,-1
"CD_I290838","Jack Darling",58400,-900,-1600,500,2500,4200,2024,-1
"CD_I292128","Elliot Yeo",70100,-1100,-2700,-700,1400,3000,2024,-1
"CD_I294859","Jeremy McGovern",68200,-900,-2500,-500,1600,3200,2024,-1
"CD_I295898","Tim Kelly",98700,-1500,-5500,-3400,-1400,300,2024,-1
"CD_I296296","Dom Sheed",89600,-1300,-4600,-2500,-500,1100,2024,-1
"CD_I298268","Liam Duggan",96300,-1500,-5200,-3200,-1100,500,2024,-1
"CD_I990290","Tom Barrass",53900,-800,-1100,900,3000,4600,2024,-1
"CD_I993820","Tom Cole",65900,-1000,-2300,-200,1800,3400,2024,-1
"CD_I993902","Matt Flynn",71700,-900,-2800,-800,1200,2900,2024,-1
"CD_I994385","Jayden Hunt",76700,-1100,-3300,-1300,800,2400,2024,-1
"CD_I996554","Jake Waterman",74100,-1100,-3100,-1000,1000,2600,2024,-1
"CD_I997823","Josh Rotham",46400,-700,-400,1600,3700,5300,2024,-1
"CD_I998128","Alex Witherden",78400,-1200,-3500,-1500,600,2200,2024,-1
"CD_I998791","Jamaine Jones",66600,-1000,-2400,-300,1700,3400,2024,-1
"CD_I1035372","Karl Gallagher",22200,-2100,1900,4000,6000,7700,2024,-1
"CD_I1002922","Jack Bytel",30400,-200,1100,3200,5200,6900,2024,-1
"CD_I1012873","Wil Parker",22200,-2100,1900,4000,6000,7700,2024,-1
"CD_I1015712","Josh Eyre",22200,-2100,1900,4000,6000,7700,2024,-1
"CD_I998480","Lachlan Sullivan",22200,-2100,1900,4000,6000,7700,2024,-1
"CD_I1031819","Tyler Sellers",22200,-2100,1900,4000,6000,7700,2024,-1
"CD_I1005052","Ethan Phillips",22200,-2100,1900,4000,6000,7700,2024,-1
"CD_I1017754","Patrick Voss",22200,-2100,1900,4000,6000,7700,2024,-1
"CD_I1008747","Mykelti Lefau",22200,-2100,1900,4000,6000,7700,2024,-1
