"player_id","Name","Team","LiveScore","LiveTog","Playing","season_num","RoundID","score_column","PlayerIcon","MatchStatus","Kick","Handball","Marks","Tackles","Hitouts","FreeFor","FreeAgainst","Goals","Behinds","TimeOnGround"
"CD_I291548","Ryan Lester","BRL",82,88,0,2024,16,"LAST",0,1,13,6,7,2,0,2,0,0,0,88
"CD_I291548","Ryan Lester","BRL",10,89,1,2024,17,"LIVE",0,0,2,0,0,1,0,0,0,0,0,89
"CD_I1024187","Reece Torrent","BRL",0,0,0,2024,16,"LAST",0,1,0,0,0,0,0,0,0,0,0,0
"CD_I1024187","Reece Torrent","BRL",0,0,-1,2024,17,"LIVE",0,0,0,0,0,0,0,0,0,0,0,0
"CD_I1002401","Brandon Starcevich","BRL",87,89,0,2024,16,"LAST",0,1,15,4,6,4,0,0,0,0,0,89
"CD_I1002401","Brandon Starcevich","BRL",10,65,1,2024,17,"LIVE",0,0,2,0,1,0,0,1,0,0,0,65
"CD_I1009317","Bruce Reville","BRL",77,72,0,2024,16,"LAST",0,1,12,6,5,4,0,1,1,0,0,72
"CD_I1009317","Bruce Reville","BRL",12,55,1,2024,17,"LIVE",0,0,2,1,0,1,0,0,0,0,0,55
"CD_I1013260","Carter Michael","BRL",0,0,0,2024,16,"LAST",0,1,0,0,0,0,0,0,0,0,0,0
"CD_I1013260","Carter Michael","BRL",0,0,-1,2024,17,"LIVE",0,0,0,0,0,0,0,0,0,0,0,0
"CD_I1002347","Jack Payne","BRL",0,0,0,2024,16,"LAST",0,1,0,0,0,0,0,0,0,0,0,0
"CD_I1002347","Jack Payne","BRL",13,86,1,2024,17,"LIVE",0,0,2,0,1,1,0,0,0,0,0,86
"CD_I1003520","Darragh Joyce","BRL",55,87,0,2024,16,"LAST",0,1,10,5,5,0,0,0,0,0,0,87
"CD_I1003520","Darragh Joyce","BRL",0,0,1,2024,17,"LIVE",0,0,0,0,0,0,0,0,0,0,0,0
"CD_I1029405","Will McLachlan","BRL",0,0,0,2024,16,"LAST",0,1,0,0,0,0,0,0,0,0,0,0
"CD_I1029405","Will McLachlan","BRL",0,0,-1,2024,17,"LIVE",0,0,0,0,0,0,0,0,0,0,0,0
"CD_I1005053","Noah Answerth","BRL",0,0,0,2024,16,"LAST",0,1,0,0,0,0,0,0,0,0,0,0
"CD_I1005053","Noah Answerth","BRL",0,0,-1,2024,17,"LIVE",0,0,0,0,0,0,0,0,0,0,0,0
"CD_I1017067","Darcy Wilmot","BRL",58,76,0,2024,16,"LAST",0,1,9,9,4,0,0,1,0,0,0,76
"CD_I1017067","Darcy Wilmot","BRL",11,81,1,2024,17,"LIVE",0,0,3,1,1,0,0,0,1,0,0,81
"CD_I1018296","Kalin Lane","BRL",0,0,0,2024,16,"LAST",0,1,0,0,0,0,0,0,0,0,0,0
"CD_I1018296","Kalin Lane","BRL",0,0,-1,2024,17,"LIVE",0,0,0,0,0,0,0,0,0,0,0,0
"CD_I1005521","Oscar McInerney","BRL",74,81,0,2024,16,"LAST",0,1,5,3,2,4,32,0,1,0,2,81
"CD_I1005521","Oscar McInerney","BRL",26,94,1,2024,17,"LIVE",0,0,2,1,0,1,14,0,0,0,0,94
"CD_I1008805","Luke Beecken","BRL",0,0,0,2024,16,"LAST",0,1,0,0,0,0,0,0,0,0,0,0
"CD_I1008805","Luke Beecken","BRL",0,0,-1,2024,17,"LIVE",0,0,0,0,0,0,0,0,0,0,0,0
"CD_I1024193","Darcy Craven","BRL",0,0,0,2024,16,"LAST",0,1,0,0,0,0,0,0,0,0,0,0
"CD_I1024193","Darcy Craven","BRL",0,0,-1,2024,17,"LIVE",0,0,0,0,0,0,0,0,0,0,0,0
"CD_I1001028","Jack Silvagni","CAR",0,0,0,2024,16,"LAST",0,1,0,0,0,0,0,0,0,0,0,0
"CD_I1001028","Jack Silvagni","CAR",0,0,-1,2024,17,"LIVE",0,1,0,0,0,0,0,0,0,0,0,0
"CD_I1021353","Lachlan Cowan","CAR",74,83,0,2024,16,"LAST",0,1,11,6,7,2,0,0,0,0,0,83
"CD_I1021353","Lachlan Cowan","CAR",65,79,1,2024,17,"LIVE",0,1,6,4,5,6,0,0,0,0,0,79
"CD_I1017700","Jesse Motlop","CAR",0,0,0,2024,16,"LAST",0,1,0,0,0,0,0,0,0,0,0,0
"CD_I1017700","Jesse Motlop","CAR",0,0,-1,2024,17,"LIVE",0,1,0,0,0,0,0,0,0,0,0,0
"CD_I1023495","Oliver Hollands","CAR",35,85,0,2024,16,"LAST",0,1,1,6,1,4,0,1,0,0,0,85
"CD_I1023495","Oliver Hollands","CAR",53,83,1,2024,17,"LIVE",0,1,7,10,2,2,0,1,1,0,0,83
"CD_I1002239","Adam Cerra","CAR",80,54,0,2024,16,"LAST",0,1,13,10,3,3,0,2,1,0,1,54
"CD_I1002239","Adam Cerra","CAR",67,75,1,2024,17,"LIVE",0,1,10,11,0,2,0,1,0,1,0,75
"CD_I294685","Zac Williams","CAR",50,81,0,2024,16,"LAST",0,1,8,1,3,2,0,0,0,1,1,81
"CD_I294685","Zac Williams","CAR",60,72,1,2024,17,"LIVE",0,1,4,4,2,4,0,0,0,3,0,72
"CD_I1001398","Matthew Kennedy","CAR",100,67,0,2024,16,"LAST",0,1,15,6,8,5,0,1,3,1,1,67
"CD_I1001398","Matthew Kennedy","CAR",108,80,1,2024,17,"LIVE",0,1,12,9,5,6,0,1,0,2,2,80
"CD_I1002228","Lachie Fogarty","CAR",58,80,0,2024,16,"LAST",0,1,7,4,1,2,0,0,0,3,0,80
"CD_I1002228","Lachie Fogarty","CAR",40,74,1,2024,17,"LIVE",0,1,4,8,1,2,0,1,0,0,0,74
"CD_I990704","Patrick Cripps","CAR",129,82,0,2024,16,"LAST",0,1,16,24,5,4,2,3,3,1,0,82
"CD_I990704","Patrick Cripps","CAR",105,83,1,2024,17,"LIVE",0,1,11,22,0,4,2,4,2,2,0,83
"CD_I1000953","Harry McKay","CAR",81,89,0,2024,16,"LAST",0,1,12,3,8,1,1,2,2,2,2,89
