league_size,play_bye,fixture_id,round_id,pair_id,HomeAway,label_id
12,FALSE,REG,7,3,Home,L
12,FALSE,REG,7,3,Away,E
12,FALSE,REG,7,4,Home,C
12,FALSE,REG,7,4,Away,H
12,FALSE,REG,7,5,Home,A
12,FALSE,REG,7,5,Away,K
12,FALSE,REG,7,6,Home,F
12,FALSE,REG,7,6,Away,J
12,FALSE,REG,8,1,Home,J
12,FALSE,REG,8,1,Away,I
12,FALSE,REG,8,2,Home,B
12,FALSE,REG,8,2,Away,D
12,FALSE,REG,8,3,Home,G
12,FALSE,REG,8,3,Away,E
12,FALSE,REG,8,4,Home,L
12,FALSE,REG,8,4,Away,H
12,FALSE,REG,8,5,Home,C
12,FALSE,REG,8,5,Away,K
12,FALSE,REG,8,6,Home,A
12,FALSE,REG,8,6,Away,F
12,FALSE,REG,9,1,Home,F
12,FALSE,REG,9,1,Away,I
12,FALSE,REG,9,2,Home,J
12,FALSE,REG,9,2,Away,D
12,FALSE,REG,9,3,Home,B
12,FALSE,REG,9,3,Away,E
12,FALSE,REG,9,4,Home,G
12,FALSE,REG,9,4,Away,H
12,FALSE,REG,9,5,Home,L
12,FALSE,REG,9,5,Away,K
12,FALSE,REG,9,6,Home,A
12,FALSE,REG,9,6,Away,C
12,FALSE,REG,10,1,Home,A
12,FALSE,REG,10,1,Away,I
12,FALSE,REG,10,2,Home,F
12,FALSE,REG,10,2,Away,D
12,FALSE,REG,10,3,Home,J
12,FALSE,REG,10,3,Away,E
12,FALSE,REG,10,4,Home,B
12,FALSE,REG,10,4,Away,H
12,FALSE,REG,10,5,Home,G
12,FALSE,REG,10,5,Away,K
12,FALSE,REG,10,6,Home,L
12,FALSE,REG,10,6,Away,C
12,FALSE,REG,11,1,Home,D
12,FALSE,REG,11,1,Away,I
12,FALSE,REG,11,2,Home,F
12,FALSE,REG,11,2,Away,E
12,FALSE,REG,11,3,Home,J
12,FALSE,REG,11,3,Away,H
12,FALSE,REG,11,4,Home,B
12,FALSE,REG,11,4,Away,K
12,FALSE,REG,11,5,Home,G
12,FALSE,REG,11,5,Away,C
12,FALSE,REG,11,6,Home,A
12,FALSE,REG,11,6,Away,L
12,FALSE,REG,16,1,Home,E
12,FALSE,REG,16,1,Away,I
12,FALSE,REG,16,2,Home,A
12,FALSE,REG,16,2,Away,D
12,FALSE,REG,16,3,Home,F
12,FALSE,REG,16,3,Away,H
12,FALSE,REG,16,4,Home,J
12,FALSE,REG,16,4,Away,K
12,FALSE,REG,16,5,Home,B
12,FALSE,REG,16,5,Away,C
12,FALSE,REG,16,6,Home,G
